timelocal,current_pump_percentage,effect_pump_20_MW,pressure_feedwater_tank,temp_feedwater_tank,flow_intermediate_area,temp_after_pump,pressure_after_pump,temp_bearing_booster_radial,temp_bearing_booster_motor,temp_bearing_pump_gear_upper_side,temp_bearing_pump_gear_lower_side,temp_bearing_pump_axial_upper_side,temp_bearing_pump_axial_lower_side,temp_bearing_motor_gear,temp_stator_winding_1,temp_bearing_motor_lower,temp_bearing_motor_upper,temp_motor_cooling_air_inlet,temp_motor_cooling_air_outlet,temp_slipring_water_suction_side,temp_slipring_water_pressure_side,flow_after_pump,temp_slipring_diff
2015-11-15,39.48017732245763,3.1576589849600527,5.770321562804823,162.84516775845282,103.95616541840589,166.9619190056949,208.67778851316382,34.90658531708329,33.388066760082246,54.34283624197642,54.078962950131455,52.40592941438887,47.92740775028935,40.05980064891533,52.137017572604286,57.218714690901436,51.697206896611675,14.878961337641963,16.8393167394465,27.838024461013656,29.845975598772544,99.34836349802866,2.007951137758891
2015-11-16,42.05484843576184,3.376997037319651,6.078054891837791,164.86985886135807,108.4070467994817,169.10388547238952,216.74054011621547,35.014894912474595,33.985914282655365,54.381430268089154,54.74483299739838,52.619013188238505,48.401541590131124,40.36181804457064,53.97045757098234,58.081881434237864,52.25471177645224,14.831060177106503,17.02704489639812,28.521834124807427,30.925576436530573,103.51738477538781,2.403742311723144
2015-11-17,51.5793973076054,4.079101021091474,6.443347725712017,165.4847724512284,118.13124215757087,170.0268535604491,229.75330176615537,35.58928088242637,34.45894921007439,57.81959078377335,55.77862079865491,54.18652734223472,50.19518373667753,41.51341490085672,64.0412900436804,60.261974029358754,53.242088086898946,15.14810997985257,17.867740348259254,30.20045596681489,33.13060594214546,112.62051645080179,2.9301499753305653
2015-11-18,43.96731645296733,3.5001116644724433,6.044788941976009,163.62617355632077,109.24570837750964,167.82045189116585,216.09394372610305,35.253801189147104,34.103678090342065,55.25972067142981,54.70830687797476,53.12712579675816,48.817135609202914,40.29185660049085,57.07465486258507,58.25219484357623,52.37079833415773,14.975242089892495,17.332084896742856,29.042698568867223,31.530332248430607,104.21621941470075,2.4876336795633818
2015-11-19,41.7302574736189,3.3414084294475006,5.386510530603903,158.49046397450766,113.5217006686359,162.24143283415336,202.07445162138197,34.70848177280356,32.57175281531298,55.767903273754825,53.830421160070635,52.62528078008228,48.03927456886998,40.23687067016319,55.78186272194686,57.5849404995332,51.55045053341053,14.832540233159241,16.88470617173972,27.90080449424991,30.633932762031204,108.27461591304461,2.7331282677812943
2015-11-20,72.41680351439723,5.6725710740418345,8.532825506454927,176.88693611215663,145.9481021765815,182.45995502297578,281.1335935889802,36.28908519940977,33.84957468124955,61.69850672250607,60.58364879452529,57.19686393589726,55.051822788640486,44.2211242760086,78.13374478965265,64.70677812430488,56.09588481710363,14.924708643301857,17.636610707027295,32.06278511266885,36.157241195157724,138.75301070585675,4.094456082488873
2015-11-21,57.302475997792705,4.5835811191284215,7.472091897839441,172.51595169026976,128.43418905314834,177.52998929794876,254.79602436324788,35.56354549560547,33.550326671140105,56.26880577775532,57.8747937333333,54.95865247485903,51.87388705128917,42.31775975159963,65.78000279121328,62.10146425963084,54.285456872472416,13.642475535710652,16.18138724933836,29.23682971747222,32.375460737261946,122.25436012918897,3.1386310197897314
2015-11-22,62.86975240196478,4.954626762069689,7.776631629236757,173.76994133185892,134.4819883637442,179.0237308795964,267.4859194235569,35.62898570248872,33.642118687941604,57.258439096778424,58.54686385243733,55.31686429737066,52.54042529752844,42.22678127516205,66.50056885603561,62.042128663946414,54.60349166378245,13.129854485178429,15.781288747187595,29.531035516182893,32.738719765333784,128.03155587220735,3.2076842491508937
2015-11-23,69.21817790144831,5.5517616316555705,8.943611573762324,179.24554878329806,144.48169450372419,184.82591855993024,277.95875782612075,36.52746139040303,34.75382995605469,60.45193962702042,60.123810894698444,56.75655266549917,54.44100129907723,44.01510964403853,78.84344294424986,65.70470730742105,56.17699367273053,15.771716370389235,18.76852906601865,32.67748597285475,36.575548292641926,137.11070658333148,3.89806231978718
2015-11-24,68.89277702873795,5.410692132710732,8.13725119110699,175.70285851294838,142.00579202626122,181.13988612351025,278.0413914088214,36.32281611887049,35.05891906452885,58.62709451169753,59.795417254682604,56.39848322989076,54.01839857859107,43.24941469140563,74.90820256122306,64.57392369544489,55.79453720063952,15.124262002033658,18.0390794838319,31.837755926431374,35.543462897477326,135.09245974178313,3.7057069710459536
2015-11-25,80.88049909499416,6.327864995913771,8.887960296844819,178.95002229480883,155.95146258473713,184.89579955290333,298.15283391037553,36.85127929838746,35.75620011356424,62.7263811271067,61.60181127590957,57.84347472332283,56.11358737525587,44.44468247891249,85.73171654113558,67.27358309232217,57.16360087437736,15.092669089831245,18.48723833184419,33.08571689858048,37.55980483853728,148.2007716720327,4.474087939956806
2015-11-26,74.97063174219838,5.8757406432827315,8.448971768738605,177.0266107470392,149.87306088181109,182.725380245545,286.8960117423729,36.329214390174016,35.06685960611909,60.87399925484693,60.48872472650033,56.91484883405686,54.8099773299634,43.66314147148415,80.1025343662262,65.90803585914894,56.307741960736024,14.52190710896386,17.715859084589923,31.652506375233685,36.09814902846231,142.47315797754217,4.445642653228619
2015-11-27,52.458855529755134,4.163841426579202,6.825720866837943,168.84302992931507,121.48969328092222,173.56203059466043,239.69968930303503,35.56877376993109,34.41113793131652,55.94636491302208,56.6222389577138,54.17345682217563,50.552154938346014,41.38438831217801,62.90402348504597,61.094770881223326,53.714816612722615,14.5872599825301,17.170807085311324,28.668289658140253,32.08743704369439,115.72974046410773,3.419147385554138
2015-11-28,63.46137650146378,5.011185176205106,7.605866204445185,172.7117885918059,135.1668388596132,177.89077336482296,264.15595855587145,36.02454616278825,34.80259927679415,57.95289836385586,58.65122511183562,55.478689593487495,52.71240917222058,42.09772698608611,70.08141705512365,62.739819576640656,55.00571502545109,14.897847256888637,17.663571675234902,30.306845379334906,34.34917070502846,128.71545604701006,4.042325325693555
2015-11-29,61.931039421114036,4.9231377514130985,7.485157980710401,168.02643558657044,133.9046906836651,172.94018210835495,247.81620755635439,35.67220354669571,34.20668522254025,59.53308118959709,57.220589338506066,55.30359638237211,51.81882874476892,42.167805660678724,72.87389664390847,62.47294748499835,54.19860056530846,14.250369230906168,17.1251020628666,29.311203301769538,33.31610678251125,127.3356490397856,4.004903480741713
2015-11-30,80.95101855832276,6.423941030324477,9.521199895977267,181.43509106758117,159.07571900938245,187.4646832844176,296.3983378245262,36.473951189689636,34.616348027556384,62.36250058029316,61.53295531406826,57.71913583892257,56.07038234332191,44.75249100650646,86.60880100644006,67.1012701284239,56.99866669972738,14.032220787904528,17.329622251186372,31.79806718562232,37.15753836821097,150.98842906566762,5.359471182588649
2015-12-01,61.686873568294665,4.868556074904204,7.472667521530965,170.56268351095693,135.93668037709344,175.47446608335142,249.08801778612067,35.381448080977684,33.545642772194896,58.9982143120914,57.363570707896905,54.92501090010961,51.661228732768166,42.218255322732574,69.01877595827492,62.38671426186526,54.12828206955592,12.928074108726713,15.776244906834144,28.09387485884596,32.22416245383686,129.6405542599671,4.130287594990906
2015-12-02,47.857128658579214,3.8122887328299693,6.261612108815051,164.27831338330844,115.77631471401492,168.5996119386564,220.74384317111102,34.87716960067749,33.21655400741946,55.668297009355484,54.85520408692438,53.30004203609006,49.00108154831006,40.41751667179568,56.574641160759306,58.4722790805695,52.11285285416312,12.359866070346557,14.863688925038213,25.78375137447339,29.15934084614445,110.65277972068381,3.375589471671063
2015-12-03,53.64476938867463,4.225829499900098,6.212680958061328,162.39148266513683,121.02091562337381,166.8092536970096,233.39177642205982,34.905544716719874,33.79109636441125,57.176243259239904,55.4535245896071,53.93852678242931,49.73814903973968,40.856521796001154,61.18425398116042,59.722377252596395,52.86093268778413,12.272800892573109,15.144489386081341,26.371113355168944,29.935573941762712,115.49037175793929,3.564460586593769
2015-12-04,46.9091279501265,3.744503479273275,5.754833143491989,159.7632804947945,112.70920657448663,164.02179932482684,221.7048058779568,34.393954398119895,33.051224257948135,55.132045445334825,54.42179708769763,53.16569944710837,48.507252546638206,39.81719859178614,55.306628931855805,58.01484377053862,51.888518589406196,12.025711196074488,14.463531493365677,25.187773745036655,28.59590888487003,107.60193323747882,3.40813513983338
2015-12-05,44.16190740101779,3.522273767180597,5.576317457373849,159.3552531958036,114.27480378972724,163.26516700577065,206.95557044459733,34.419165547970664,32.7517978306735,55.37844113708355,53.588996117433624,52.64511438511813,47.79213076763577,39.73831965039289,53.88610799504528,57.271099815991725,51.36423954852563,11.94498019512671,14.368315963142008,24.629867513896446,27.781126521586312,109.31139777269681,3.1512590076898643
2015-12-06,56.15252624951981,4.404106341062696,6.401289861543995,164.04384549291538,127.4919210605028,168.51172957769606,236.53589351373319,35.06371446055589,33.52012894098564,57.69694409188236,55.99268166465194,54.29196342337432,50.27413547278581,41.277077329897,64.78759826756654,60.500337789753104,53.30649897941378,12.865643281408062,15.67826338213232,27.0329805565442,30.909207573158124,121.70903419761906,3.8762270166139268
2015-12-07,58.090344558976845,4.590694552877987,7.114272104485477,170.0705894014401,126.75926568305687,175.09386250456635,251.17954886962607,35.29877619787852,34.00417516426934,56.40351848298038,57.10859740725553,54.70894213079806,51.135867733591574,41.7211551015423,64.02350302207311,61.18719237944638,53.97396432144165,13.142516982032634,15.918680689055124,27.903494181497717,31.85333925534319,120.9377689870799,3.9498450738454753
2015-12-08,43.38680089111864,3.5004365945026055,6.157506272250895,165.12628745813024,108.50425042249893,169.4211273149339,215.8841761170647,35.02921284477546,33.81270594221595,54.08812032971164,54.63212141472711,53.07054240729527,48.52096382934838,40.179919850213956,54.34646993651987,58.109195972732635,52.169727212693964,12.75292129997319,15.244848954855044,25.65687685686613,28.902404965568234,103.76118272298132,3.2455281087020964
2015-12-09,51.31930405979349,4.13656490602486,6.094307967218149,162.6348182248418,123.07575982666941,166.97431847446325,230.69670546520658,34.77113069422867,33.8921627020202,55.23455884951736,55.378609960791074,53.54249040890395,49.40374295262578,40.59520496176518,59.0666027941937,59.38116886253742,52.79561222290193,12.749022054946591,15.397847386599262,26.448511800946324,29.992295388305354,117.73561693149104,3.5437835873590333
2015-12-10,54.707889708753406,4.300496479760765,6.182840910145237,161.2847605697019,126.43648840862762,165.71359342585248,239.64861878593837,34.64397327144264,34.19378157515827,56.12493008365958,55.85468409555712,53.77148576526218,49.9824576254129,40.34765118561704,59.48078340709246,59.30082808008569,52.890755738604945,12.292967905865531,14.80566121841985,26.130639560587955,29.663699073297874,120.5748887689116,3.5330595127099196
2015-12-11,61.7914775631781,4.858302417543486,7.109920152046989,169.0376347514767,134.27831916847654,173.93055964222094,252.35313628369508,35.27651532917164,34.033339529456384,58.71621618445926,57.25870010873865,54.87839167178896,51.52578865829397,42.09925554013217,68.41990665780456,61.97377684425778,54.19968749734738,12.9234312693278,15.821430572641512,27.97967099995401,31.693751095610022,128.00724689109873,3.7140800956560067
2015-12-12,63.739342800970256,5.038603827603923,7.523734327465031,172.1321735025392,135.50841670549815,177.28223057601645,264.0272297354522,35.647977518134645,34.375007493436605,58.72134354187224,58.30838566440653,55.50272390264229,52.43118179631268,42.52344632207659,68.53371589459807,62.73726313704385,54.89591949486274,12.658028548746463,15.625956428293653,28.28778373929448,32.035868708912886,128.85087339744038,3.748084969618409
2015-12-13,68.28916163069796,5.399285093912482,7.86107348764839,173.92069579467207,141.79951688198372,179.3073020253471,273.67911389495566,37.23139903333735,35.62298283020302,61.506688691069286,60.303545333808614,57.30943746788873,54.80889436493203,44.41427450270547,78.80401872395409,65.51082342220872,56.60559171632272,18.037622691451002,20.80732463549773,33.58724307258394,37.49589539461842,134.66615706506306,3.908652322034483
2015-12-14,77.49527554113105,6.120628364782378,8.389301048139025,176.95252168954917,152.6289978655158,182.73888621580338,293.7858171991221,38.73731001245428,37.482843973954516,65.57744667735489,62.820432237328426,59.493745989591105,57.72329434355559,46.48855251355065,91.06757188174849,69.16101063241747,58.89381990935008,21.751683873343293,24.608781178305236,37.948276566969554,42.34188965376748,144.99761028036684,4.393613086797926
2015-12-15,80.69771136486195,6.356257483374454,8.766287523716292,178.70551838914378,156.51089521015027,184.6604215403804,299.6582789468836,39.30414812769219,38.22787595368915,66.90309536601315,63.6296067414425,60.19092378880112,58.681590756275035,47.105356918512975,94.63673970676422,70.34674126369617,59.561048574089476,22.540859480274694,25.50054848326471,39.00508618770246,43.544511921727924,148.73723093870515,4.539425734025461
2015-12-16,66.70787151882915,5.268843879667586,8.319444248510754,175.6919866467059,138.99152010411547,181.09283715745997,266.667138148861,38.49716231386255,37.730474897817686,63.07444295944355,60.826869871679236,58.243401585728684,55.66713679292396,45.187728605922416,82.92100916053279,66.83975953117583,57.51029033047288,22.026934608817275,25.33498764038086,36.80599488951436,40.73003215466252,132.002775803336,3.9240372651481628
2015-12-17,50.41696512749531,4.059720181682816,6.642083808202584,166.96773885845042,118.14662431042565,171.54702272281506,233.3257511488102,36.91376065737265,36.76874493540305,57.23345346286562,57.149400516548155,55.3618016889671,51.579980471542505,42.355351255173865,67.43583125302844,61.97087245748944,54.70479018911997,19.88284752772084,22.078306767590146,32.68044863158297,35.889798360221654,112.41759368411407,3.209349728638685
2015-12-18,32.44799437070776,2.644145705124162,4.89200386031738,156.670571435318,99.43079019704537,160.18299949940152,179.7247502927738,35.1093448161655,34.85895165741038,53.1570357343921,52.163145741522044,51.85475330600102,46.48854283065513,39.39333393201192,52.64976334233037,56.347617992695,51.08512291196965,18.330919090537673,20.137311311787148,28.572040099573133,30.864922698862994,94.99551841615748,2.2928825992898587
2015-12-19,32.39691387261532,2.6196953647131394,5.159916040632239,158.43486590118974,92.18178039678997,162.17192647959956,188.35803069271796,35.35439977685434,34.773261035678296,53.6332608209836,52.693619330866774,52.20736683592407,46.870994557478866,39.13132390868929,51.49914974429095,56.109288507883996,51.306575936051125,18.597990906078902,20.388668186225186,28.994164183621233,31.31999469193423,88.21519106540363,2.325830508313002
2015-12-20,23.902972523196365,1.9514691311984593,3.4975664702283673,146.0510727708661,90.88983638257486,148.74273694961548,147.76065417715003,34.00131466312903,33.205560208859616,52.821145765642946,49.07403925474591,50.035294890574704,43.59584287034776,37.41189244688741,44.210244078189355,53.11631007097386,48.83014523633392,15.426058363125414,17.236604056651327,24.463011761047223,26.248341661441945,87.10111619333657,1.785329900394722
2015-12-21,29.095797093883444,2.3436601269803887,4.1668223632209616,149.71429478068316,90.96243819634049,152.93532799949364,170.65353833061218,34.046855225453555,32.90180607416506,53.12967396587866,50.63356404330572,50.95352049193065,44.94152472940163,37.752417014543035,43.25557382223553,53.63988172111582,49.4370547625033,12.817424785501869,14.849971792901535,23.13304125673294,25.315379016538554,86.96622148732433,2.182337759805609
2015-12-22,41.04081346768662,3.249136801476743,5.358541223965619,157.38804008839642,105.50676672411106,161.266546638582,205.12091867796298,34.5302848518534,33.0639402934848,55.01515304529261,53.36091824414006,52.57598087876073,47.570583882083895,39.474423959097685,52.472671278483425,56.84576560252649,51.3560513587662,13.34647133150348,15.556330773721802,25.39421311595387,28.409633660300575,100.73044428673215,3.0154205443467035
2015-12-23,33.8152645667892,2.724860291267302,5.177394184213435,157.99265511775263,99.41361830937704,161.52226767302338,186.61656059622024,34.35595747701221,32.81479972323029,53.118566814275674,52.17475661238847,51.568054451481146,46.2715745176612,38.80018933392984,47.03052608289824,55.18425936010291,50.41257956450144,12.994407843283193,15.044796726300627,24.214378200313075,26.8662415099204,95.10443252701054,2.6518633096073283
2015-12-24,46.591974493638496,3.744512771758503,5.933889919449996,161.97686815749557,113.22430064264863,166.24310691308764,214.20511230561434,34.82749085438693,32.843134188481436,56.80388161380555,54.36251189003909,53.42726448594269,48.79812255541413,40.5026627056249,58.89848396678749,58.58414774602395,52.162527885200355,13.348409289441285,15.781080800793612,26.306407850656157,29.741970934585993,108.02084812742093,3.435563083929839
2015-12-25,46.52913872403463,3.7037672757744793,5.724787414806948,159.84728586860373,112.02889216145196,164.12672833649248,221.47550342172835,34.512018788057965,33.26708132600855,55.05117199739315,54.42342938637345,53.19606432912968,48.62805166514502,40.05805914478514,56.231005430759495,58.07909815180602,52.131286390031185,13.211821150506866,15.672869660835795,26.277908343321837,29.581418215459895,106.73698114625684,3.303509872138059
2015-12-26,53.7826440478452,4.246488078672445,6.332835345685836,165.3234662252186,124.2052426418799,169.94694156083003,236.11130519170408,35.383351158658485,33.7889456273199,56.63113618691056,56.22185113697264,54.236481035637325,50.43419777581179,41.35627046272843,62.27453818747626,60.21598928572195,53.503577656365856,13.310980324221012,16.016466596270668,27.396600894233206,30.90511438831082,118.25829341020477,3.508513494077612
2015-12-27,50.618717510494655,3.996426623421113,6.390422603173256,165.06863700655902,120.71990608679384,169.4517482475846,228.37332648125542,34.78673455444265,33.10140634520884,55.444908294571064,55.34243166011458,53.56965915186847,49.458500030368526,40.6807635591295,58.61319731260759,58.911824923790824,52.69607860785732,12.447968860565467,15.08953241333255,26.228528091190128,29.67921485694744,115.08600736853917,3.4506867657573133
2015-12-28,62.214843256977105,4.964335595953037,8.102213252301027,173.29289752114565,137.2607491305782,178.3072166198823,249.26468668604275,35.24092695624834,32.581261733509585,59.50950863306889,57.44001121777923,54.662898682252155,51.81480151682936,42.1281639695881,67.94740870926717,61.350265120735635,54.236868652787386,12.42453242927622,15.358322367953077,27.93183757602668,32.03188582202853,129.60577427684063,4.100048246001845
2015-12-29,74.20259227815603,5.899350979807347,9.117133261035754,180.19566060290677,150.02278543134148,185.9675585139974,287.86725342430213,35.703148527839566,34.57578996542472,59.63705006919766,59.89902047429592,56.492180122202186,54.12865008171364,43.72002371842373,77.30161981867943,65.27770243625217,56.58756697380537,12.21045214173682,15.81849191453722,29.898979337386145,34.50055982156259,142.1567059518734,4.601580484176448
2015-12-30,66.68250092744474,5.351008025917124,7.859304633751623,174.56590298963476,140.339418098526,180.07457031088936,276.5819864603085,35.64958585475993,34.617282319540095,57.080168517984454,59.128226193304414,55.92065856869238,53.204578423249984,43.07888065304015,69.68384453992773,63.44243647024508,55.74575646003299,11.73374490737915,15.026872295898153,28.412767541731025,32.67066600320003,133.32746873381652,4.257898461469014
2015-12-31,73.01259552229105,5.777968306438967,8.540394669579092,176.88295116821573,148.51816337745103,182.479216518371,281.68875592003013,35.586005953759795,34.10787431307687,59.90906974622444,59.47398217537209,56.280090391043906,53.76481444156294,43.18076403719443,75.72753887772949,64.23198351643738,55.95427318006869,11.56286444845906,15.126188969892043,29.025192536888124,33.503145579833635,140.82848064616522,4.477953042945509
2016-01-01,54.58759553029879,4.402356875914371,6.538131556496379,165.48293158275567,122.48493513615308,170.2646615199696,243.555274040327,35.10027977551085,34.25892608262727,55.296594699714746,56.410714748444995,54.484498682056774,50.671783273767026,41.66119057151563,64.13073703787755,61.785829211205375,54.256440413297405,11.05426344349023,14.23929891328176,26.207841835555257,29.691381843244766,116.50510071329869,3.483540007689506
2016-01-05,55.50335124723835,4.412034897418754,6.747608720891696,162.73162760320378,127.47759133121335,167.22227025995323,238.40159285392102,34.15845776939917,30.750691351839095,56.69271608201526,56.04780664686415,54.36551097810695,50.59036340644554,40.84223734015813,55.70656575734362,58.29889069993115,52.23959197476907,5.958025844865123,8.356025861675121,20.726782028390186,24.07641774089349,121.47919400937317,3.3496357125033027
2016-01-06,68.1180581740443,5.424039784231273,8.547970673199318,177.50383408228274,142.36344132381865,182.99309700304102,279.4091166942201,35.42816611523169,32.89931882979181,57.98615237570727,59.592429074652635,56.42155226190991,53.908577281734324,43.38374746095445,66.07457355253008,62.846059317573264,55.15594786249514,6.644655090912536,9.546983241228881,23.872668831878595,27.70871379448926,135.69450460632112,3.836044962610669
2016-01-07,60.58135851471018,4.8256023930616285,7.831059687363748,173.74920532095732,132.5411070055898,178.87767020325555,260.42277168440927,35.18095864498845,33.18299346551401,56.77996777347565,58.10101321718923,55.34428931988469,52.27202489498774,42.02043684775882,60.710597562442,60.87604847829325,54.282609842268634,7.410121388865665,10.090114287119619,23.415342762755994,26.74775060989839,126.39734653068966,3.3324078471423966
2016-01-08,61.78873115963865,4.915560118903495,7.755255963190749,173.32216089296412,132.89674555418227,178.51974699228074,261.0159149819268,35.21217989234571,33.44764317359077,56.956757613180656,58.0106905005561,55.506283644767336,52.35568578256889,42.202371035095496,63.15081768262652,61.48354451158664,54.33894258514051,7.578493881627189,10.37112096322766,23.683873767153774,27.01399874172705,126.34260638637613,3.330124974573277
2016-01-09,68.86774683714266,5.504974510427581,8.329014691358848,176.53424518866646,143.2256134044845,182.0826252207636,281.0973684831266,35.710224314481245,34.59514206834087,58.201057638190235,59.62726161266045,56.42506511261127,53.961514033468035,43.16014795848634,68.57198289537219,63.49076836295446,55.77830184829782,8.028873717902767,11.142092564922264,25.234874531391284,28.81974165392487,136.2486147246071,3.5848671225335873
2016-01-10,54.62925469982995,4.341893271889245,6.694355469312845,166.38379454288625,129.35962512211694,170.84873842857925,233.6702518808365,34.543467072534206,33.36601418769836,57.13076608272835,55.65006095775251,53.96468742466044,50.01998197899218,40.678229597531775,57.829042640024824,59.25243337340956,52.70738459060457,7.564893757174016,10.312563624183337,22.291785757196394,25.25658371911508,123.40388266155138,2.9647979619186895
2016-01-11,54.35776047081806,4.316738464785387,6.80394281601195,167.03675910479888,119.53142551300556,171.85392836183902,234.39717985781635,34.66263047285928,33.386434192513356,58.34006547864701,55.58637174361076,54.49146685466201,50.22120598408852,40.9278731751774,59.34892752608005,59.72934847338641,52.84175485967777,7.689887785753673,10.423796510184959,22.53514400697991,25.435055132545543,113.72320137322431,2.8999111255656342
2016-01-12,12.9253549440172,1.3159997463226318,0.5532548688054085,115.02280032992893,29.20577357474433,118.60751364339193,130.55110382317437,31.52248764038086,29.632488250732425,52.98851334779528,46.34998321533203,50.242469787597656,40.97248077392578,34.964988708496094,27.92806650657654,48.89246368408203,45.022491455078125,4.117498397827148,5.894996643066406,12.464996337890623,14.71499252319336,21.294693981319003,2.249996185302736
2016-01-13,67.6486591458536,5.304359895255328,7.562468911783163,168.95547747925698,141.70275805878688,174.0614740385526,264.4853525084726,35.231153172064,32.66499410645423,59.022203772493775,58.46950667309766,56.033409411694265,52.9835965243566,42.554974662798614,66.05447848906199,61.702025586192036,54.44204045042875,7.2545212270895085,10.118398585678458,23.45509792058978,27.21567030669363,135.40390181474228,3.760572386103848
2016-01-14,65.74044985246941,5.231273938949815,8.012350598812455,174.39906766941775,138.5021112849822,179.67750495362176,266.99457784883003,35.51367077316849,33.797449806592375,59.10019513541681,58.698646964305595,56.132554480316024,53.05528100767347,42.69292739370558,66.17824821606425,62.51796495076215,54.95685055381916,7.759446643174755,10.707631053317918,24.346694362981584,27.857245307185917,132.10075937469693,3.510550944204331
2016-01-15,76.24623000221324,6.044437682537083,8.84141682763506,178.51321729509425,151.1760706152937,184.3531246622806,293.0108839153855,35.98121051939929,34.47532812646583,60.561886324006544,60.72228897008896,57.490282769830486,55.205392028407346,43.84995852743503,73.00925405263548,64.5312439671912,56.461887367692874,7.850567888557734,11.03467460439011,26.00670324196568,29.82611224549399,144.08148421729337,3.8194090035283126
2016-01-16,79.67631604617931,6.310684157927125,9.15710324558046,180.37849289637248,155.10595373559175,186.41166403956944,299.36964113932856,35.91977753680335,34.42641136993126,61.1155131333118,61.047182728003044,57.73442244814555,55.58945466690134,44.32862588585818,75.81690611554887,65.32767409499415,56.89836850274404,7.55136934104372,10.914358549420038,26.602392590523475,30.11175082665655,147.39479641946298,3.5093582361330813
2016-01-17,77.42809633222085,6.112092548038518,9.326965405832661,181.04623248141252,152.8238210002447,187.05840882095617,294.998415544702,35.9261339026656,34.39360127766079,60.82977063722469,60.85491807997457,57.621762658625705,55.39697311286573,44.33371065946226,74.2902707085567,65.14364463001958,56.71604765851621,7.695000692464688,10.947805274953843,26.993109587691624,29.817794006338826,145.46261019318544,2.8246844186472018
2016-01-18,67.41923285390183,5.364593452052364,8.713207537806563,177.7655404837799,139.96584477951333,183.25232526884858,271.94054933284616,35.57829017420168,34.04565534484792,58.84911980312631,59.080031604312616,56.46979912094682,53.508307417251444,43.04626246817483,66.7749759315021,63.007754375721255,55.25611201197165,7.53424946306052,10.522923014610784,25.588738726542434,27.934147215400273,133.0217748555035,2.3454084888578346
2016-01-19,75.02620856695988,5.942856553174654,8.852646721646787,178.0767305053937,150.25068724914692,183.81113056863572,287.7658434737509,35.750066060540235,34.268208567965125,60.73429061361525,60.17401538230049,57.16897978271413,54.710376466634536,43.59308212904895,71.77225319068626,64.20540497094261,55.996125770569556,7.134572183432844,10.343910176383654,26.359323585080038,28.874920677489527,143.01670509174207,2.5155970924094873
2016-01-20,79.6106007254763,6.340252707454098,9.59759481275435,182.2180499542745,156.09664139457703,188.32648914712692,298.34314688112613,35.90570693444358,34.30607584577772,61.544938544596924,61.16873175091567,57.841167772367264,55.75353382993274,44.45899048443264,75.8079655727231,65.5829297594452,56.84952403638487,6.802765197747902,10.158589205289063,27.251904005527848,29.58754176349852,148.37449213646923,2.33563775797067
2016-01-21,78.57882698251653,6.2273881447441495,9.45864040631418,181.63887052762632,154.08568471649312,187.71167178938404,296.7821707704954,36.084574518607106,34.46519480028082,61.490297334348185,61.203146420962014,57.95938151756781,55.82235494252523,44.604966819293416,74.71791385543187,65.42436330973025,56.837190232321426,7.365890443385442,10.642862567787876,27.597036030019126,29.73440516328918,146.49199565742848,2.1373691332700524
2016-01-22,72.8557706561855,5.776196637904821,8.579024047221344,177.44318654548644,147.2925324199634,183.08436118301393,281.87525931472777,35.797432631150706,34.302414604098004,60.53035320551978,59.905719626271996,57.0538999836081,54.412053058995845,43.819046955559344,71.39718008579113,64.42718458871629,56.10260260587481,7.303121881937186,10.534120303325652,26.615461175291628,28.497742710694208,140.13963632382038,1.906916012045896
2016-01-23,64.1950886107609,5.131744101755001,7.516892369418232,172.22674509123908,135.8123432850965,177.45045119479425,267.3843523485594,35.59024315759871,34.32656669428578,58.34543519272557,58.74602938474726,56.23815896522098,53.08376159750833,42.6254530654554,62.474115434584796,62.21321517596068,54.929889572583654,6.615085507330541,9.558408093551883,24.821990158484777,26.461662268769654,129.39628126029368,1.679047002201787
2016-01-24,50.82823291579741,4.103959213537066,6.805485648647547,167.42021960226978,120.27034822832461,171.86553946056225,237.44248691115203,35.01405071705501,33.9177466106104,55.950539027486734,56.40274391388787,54.56942420342622,50.545075408818285,40.84059004488627,50.88169422074495,59.09397734584173,53.04446567154991,5.892359956979663,8.515615861772167,22.34497896418925,23.337723216334624,115.03026122468737,1.0106117960129841
2016-01-25,65.28234109502439,5.131358136962564,7.916752549673496,174.026789877876,137.15488472854756,179.29565756482725,269.2767913081473,35.59539139054899,34.77723721252159,57.858739406645036,58.59612817770429,55.988880188608526,52.917149173247026,42.57103450769636,62.13120550695384,62.25423202474665,55.05535214765266,6.8263891582157,10.141689143041857,25.29067756092884,26.584606738987674,130.7609928273201,1.335742806671637
2016-01-26,53.25157218138324,4.256660530129009,7.032809810667215,168.4370874053842,121.9563356197018,173.07175051501238,237.1304301935768,34.691546949618306,33.643561391668676,56.184780731119936,55.752659470467044,54.182390088703016,49.99937464126922,40.54604496675986,54.950764832392274,59.23598214813515,52.95404121718018,6.856798119641586,9.924883691177545,23.474889818979193,24.22967428477782,116.66768884460573,0.9989162684239282
2016-01-27,51.440020796038745,4.090329439788659,6.450807635876889,166.55948957639765,119.610819500885,171.15257930670703,237.51452229935538,34.882559576305106,33.65065623987905,55.064729586247346,55.960836031761175,53.98976006231237,49.89432625480157,40.25299471337001,52.434750829729325,58.84767478190952,53.03620109356845,7.215221965940351,10.175357192358794,23.469457945656245,24.183570865440192,114.70579998614524,0.834858488937131
